Order_ID,Order_Date,Year,Month,City,Restaurant_Name,Category,Customer_ID,Quantity,Sales_Amount,Discount,Delivery_Fee,Cost_Amount,Profit,Payment_Mode,Order_Status
ZM100224,2026-04-29,2026,April,Bangalore,South Spice,BBQ,C1224,4,808,3,23,686,142,UPI,Cancelled
ZM100225,2021-02-23,2021,February,Kolkata,Roll Factory,South Indian,C1225,4,621,177,82,495,31,Cash,Delivered
ZM100226,2026-01-11,2026,January,Chennai,Roll Factory,Burger,C1226,4,1749,198,24,1054,521,UPI,Delivered
ZM100227,2022-01-11,2022,January,Delhi,Pizza Hub,Pizza,C1227,5,2111,166,24,1380,589,UPI,Delivered
ZM100228,2025-07-13,2025,July,Delhi,Chinese Wok,BBQ,C1228,5,871,163,79,663,124,UPI,Delivered
ZM100229,2024-09-27,2024,September,Chennai,South Spice,Pizza,C1229,2,1787,111,71,1456,291,UPI,Delivered
ZM100230,2020-04-14,2020,April,Delhi,Biryani House,Pizza,C1230,1,592,168,20,474,-30,Card,Delivered
ZM100231,2026-03-29,2026,March,Bangalore,BBQ Nation,Biryani,C1231,5,914,33,27,752,156,Cash,Cancelled
ZM100232,2023-12-10,2023,December,Bangalore,BBQ Nation,Burger,C1232,4,2334,100,27,1424,837,UPI,Delivered
ZM100233,2021-02-11,2021,February,Kolkata,Roll Factory,Chinese,C1233,3,1868,147,40,1301,460,Cash,Cancelled
ZM100234,2021-02-02,2021,February,Delhi,South Spice,Rolls,C1234,3,1614,27,70,1038,619,Card,Cancelled
ZM100235,2023-09-05,2023,September,Bangalore,Biryani House,Pizza,C1235,2,1773,110,27,1404,286,Cash,Delivered
ZM100236,2022-08-20,2022,August,Bangalore,Biryani House,Pizza,C1236,1,2027,125,87,1608,381,Cash,Delivered
ZM100237,2021-01-04,2021,January,Chennai,Roll Factory,South Indian,C1237,2,2396,163,31,1721,543,UPI,Cancelled
ZM100238,2023-08-04,2023,August,Chennai,BBQ Nation,Biryani,C1238,4,1449,10,29,991,477,UPI,Cancelled
ZM100239,2025-01-24,2025,January,Bangalore,South Spice,Burger,C1239,4,2203,171,51,1594,489,Card,Cancelled
ZM100240,2023-05-30,2023,May,Pune,South Spice,Rolls,C1240,1,979,174,37,743,99,Card,Cancelled
ZM100241,2026-04-04,2026,April,Pune,Chinese Wok,South Indian,C1241,4,1959,85,41,1657,258,UPI,Delivered
ZM100242,2022-02-08,2022,February,Kolkata,Burger Point,BBQ,C1242,5,412,179,46,346,-67,UPI,Delivered
ZM100243,2024-09-20,2024,September,Pune,BBQ Nation,Chinese,C1243,1,714,190,38,455,107,Cash,Delivered
ZM100244,2023-02-08,2023,February,Mumbai,Burger Point,Pizza,C1244,2,2376,107,24,1949,344,Card,Delivered
ZM100245,2023-11-29,2023,November,Bangalore,Chinese Wok,Chinese,C1245,3,1122,65,60,778,339,Card,Delivered
ZM100246,2020-11-09,2020,November,Mumbai,Burger Point,Burger,C1246,4,2456,13,53,1939,557,Cash,Delivered
ZM100247,2022-12-29,2022,December,Mumbai,Chinese Wok,Pizza,C1247,3,1324,185,23,921,241,Card,Delivered
ZM100248,2025-01-02,2025,January,Pune,Chinese Wok,Chinese,C1248,5,1021,102,40,620,339,UPI,Delivered
ZM100249,2026-05-09,2026,May,Mumbai,Chinese Wok,Rolls,C1249,4,725,2,99,475,347,Card,Delivered
ZM100250,2021-08-16,2021,August,Kolkata,Roll Factory,Burger,C1250,3,2406,187,79,1637,661,Card,Cancelled
ZM100251,2023-02-06,2023,February,Hyderabad,South Spice,Chinese,C1251,4,741,57,50,597,137,Card,Delivered
ZM100252,2025-11-30,2025,November,Mumbai,Roll Factory,South Indian,C1252,1,1369,62,66,1163,210,UPI,Delivered
ZM100253,2020-07-16,2020,July,Pune,Chinese Wok,Burger,C1253,4,859,46,34,603,244,Cash,Delivered
ZM100254,2021-08-24,2021,August,Delhi,Burger Point,Biryani,C1254,5,1728,60,29,1181,516,Card,Delivered
ZM100255,2025-07-21,2025,July,Pune,Pizza Hub,Burger,C1255,1,2100,50,38,1396,692,UPI,Delivered
ZM100256,2025-05-10,2025,May,Mumbai,Roll Factory,Pizza,C1256,4,2296,148,93,1915,326,Card,Delivered
ZM100257,2022-10-06,2022,October,Bangalore,Roll Factory,Rolls,C1257,3,840,23,76,505,388,UPI,Delivered
ZM100258,2024-06-07,2024,June,Pune,Roll Factory,Chinese,C1258,1,747,157,43,458,175,Cash,Delivered
ZM100259,2025-05-28,2025,May,Pune,BBQ Nation,Pizza,C1259,4,469,119,29,313,66,UPI,Delivered
ZM100260,2021-08-04,2021,August,Chennai,Pizza Hub,Burger,C1260,4,1040,44,75,636,435,UPI,Delivered
ZM100261,2026-02-21,2026,February,Chennai,Burger Point,Chinese,C1261,2,2210,6,89,1823,470,Cash,Cancelled
ZM100262,2026-02-24,2026,February,Chennai,South Spice,Pizza,C1262,5,1649,153,33,1290,239,UPI,Delivered
ZM100263,2024-10-19,2024,October,Bangalore,Biryani House,Pizza,C1263,5,2138,114,31,1469,586,UPI,Cancelled
ZM100264,2022-06-13,2022,June,Chennai,Chinese Wok,Pizza,C1264,2,797,32,43,501,307,Cash,Delivered
ZM100265,2020-06-25,2020,June,Chennai,South Spice,South Indian,C1265,1,1833,197,89,1487,238,Card,Delivered
ZM100266,2022-12-16,2022,December,Pune,Chinese Wok,BBQ,C1266,2,297,143,70,226,-2,Card,Cancelled
ZM100267,2021-07-24,2021,July,Kolkata,South Spice,Chinese,C1267,2,810,191,82,586,115,Card,Delivered
ZM100268,2022-12-27,2022,December,Mumbai,Roll Factory,Burger,C1268,4,2461,142,98,2017,400,UPI,Delivered
ZM100269,2025-10-06,2025,October,Pune,Burger Point,Chinese,C1269,4,1080,190,85,665,310,UPI,Delivered
ZM100270,2022-10-08,2022,October,Hyderabad,Pizza Hub,Burger,C1270,3,973,166,71,693,185,Cash,Delivered
ZM100271,2020-11-02,2020,November,Delhi,BBQ Nation,Biryani,C1271,3,207,151,60,154,-38,Cash,Delivered
ZM100272,2025-05-21,2025,May,Hyderabad,South Spice,Burger,C1272,2,667,197,31,427,74,Cash,Delivered
ZM100273,2025-03-13,2025,March,Mumbai,Burger Point,South Indian,C1273,1,2467,128,27,2031,335,Card,Delivered
ZM100274,2024-11-16,2024,November,Bangalore,BBQ Nation,South Indian,C1274,3,1747,138,65,1187,487,Cash,Delivered
ZM100275,2021-10-31,2021,October,Hyderabad,South Spice,Biryani,C1275,5,1483,155,78,949,457,Cash,Delivered
ZM100276,2026-02-21,2026,February,Delhi,Burger Point,South Indian,C1276,1,2139,161,45,1325,698,UPI,Delivered
ZM100277,2023-10-27,2023,October,Chennai,BBQ Nation,Chinese,C1277,2,845,59,63,715,134,UPI,Delivered
ZM100278,2023-06-03,2023,June,Chennai,Roll Factory,Biryani,C1278,3,787,29,40,494,304,UPI,Delivered
ZM100279,2024-09-11,2024,September,Hyderabad,Biryani House,BBQ,C1279,2,240,50,66,155,101,Card,Delivered
ZM100280,2024-08-01,2024,August,Hyderabad,Chinese Wok,BBQ,C1280,3,1130,32,35,708,425,Cash,Delivered
ZM100281,2026-02-26,2026,February,Kolkata,Burger Point,Chinese,C1281,4,323,0,91,199,215,Card,Delivered
ZM100282,2025-01-12,2025,January,Pune,Chinese Wok,Chinese,C1282,5,2474,56,72,1888,602,UPI,Delivered
ZM100283,2021-01-27,2021,January,Bangalore,Roll Factory,Burger,C1283,3,1987,76,98,1321,688,Cash,Delivered
ZM100284,2024-01-06,2024,January,Mumbai,South Spice,Rolls,C1284,3,1577,119,65,1127,396,Cash,Delivered
ZM100285,2024-04-14,2024,April,Pune,Pizza Hub,Rolls,C1285,3,795,112,44,560,167,Cash,Delivered
ZM100286,2025-05-21,2025,May,Hyderabad,Biryani House,Chinese,C1286,1,282,109,70,227,16,UPI,Delivered
ZM100287,2024-07-17,2024,July,Pune,South Spice,South Indian,C1287,1,1731,18,66,1233,546,UPI,Delivered
ZM100288,2020-09-21,2020,September,Bangalore,Burger Point,Rolls,C1288,1,2336,141,94,1444,845,Card,Delivered
ZM100289,2024-09-27,2024,September,Pune,Roll Factory,Biryani,C1289,3,267,7,21,204,77,Cash,Delivered
ZM100290,2021-11-25,2021,November,Hyderabad,Burger Point,Rolls,C1290,5,1285,112,67,782,458,Card,Delivered
ZM100291,2024-11-25,2024,November,Mumbai,Biryani House,South Indian,C1291,5,1548,47,39,1014,526,UPI,Delivered
ZM100292,2025-04-12,2025,April,Kolkata,Chinese Wok,Rolls,C1292,4,1258,64,27,917,304,Card,Delivered
ZM100293,2021-06-10,2021,June,Delhi,Burger Point,Rolls,C1293,1,858,25,71,609,295,UPI,Delivered
ZM100294,2020-06-27,2020,June,Mumbai,South Spice,Burger,C1294,4,2046,198,47,1347,548,Card,Cancelled
ZM100295,2020-07-12,2020,July,Pune,Roll Factory,Biryani,C1295,2,1584,0,91,1201,474,Card,Delivered
ZM100296,2022-02-18,2022,February,Delhi,Biryani House,Burger,C1296,2,482,135,84,343,88,Card,Delivered
ZM100297,2023-12-26,2023,December,Pune,Biryani House,Rolls,C1297,5,2075,55,68,1512,576,UPI,Delivered
ZM100298,2023-03-05,2023,March,Bangalore,Roll Factory,Pizza,C1298,3,603,123,58,482,56,Cash,Delivered
ZM100299,2026-03-30,2026,March,Delhi,Burger Point,Burger,C1299,1,1567,36,68,1181,418,Cash,Delivered
ZM100300,2024-04-23,2024,April,Kolkata,Roll Factory,South Indian,C1300,5,1927,10,38,1373,582,UPI,Cancelled
ZM100301,2020-01-19,2020,January,Mumbai,South Spice,Biryani,C1301,4,783,199,80,609,55,UPI,Delivered
ZM100302,2025-11-20,2025,November,Delhi,BBQ Nation,BBQ,C1302,4,719,152,65,440,192,UPI,Delivered
ZM100303,2025-02-18,2025,February,Kolkata,Chinese Wok,Pizza,C1303,2,1881,193,87,1309,466,UPI,Delivered
ZM100304,2024-11-09,2024,November,Kolkata,Biryani House,BBQ,C1304,4,1135,83,95,703,444,Card,Delivered
ZM100305,2020-04-14,2020,April,Chennai,Burger Point,Rolls,C1305,2,2042,74,96,1230,834,UPI,Delivered
ZM100306,2024-04-12,2024,April,Pune,Pizza Hub,Biryani,C1306,3,828,1,57,668,216,UPI,Delivered
ZM100307,2020-09-24,2020,September,Chennai,South Spice,South Indian,C1307,3,2482,64,74,1847,645,Card,Delivered
ZM100308,2023-02-24,2023,February,Hyderabad,Pizza Hub,Chinese,C1308,1,1631,37,47,1136,505,Cash,Delivered
ZM100309,2021-01-09,2021,January,Chennai,Burger Point,Burger,C1309,1,2221,121,49,1580,569,Cash,Delivered
ZM100310,2025-09-01,2025,September,Chennai,Chinese Wok,South Indian,C1310,3,2241,56,52,1639,598,Cash,Cancelled
ZM100311,2024-05-10,2024,May,Mumbai,Burger Point,Burger,C1311,1,2010,156,93,1530,417,Cash,Delivered
ZM100312,2020-05-05,2020,May,Chennai,Chinese Wok,Chinese,C1312,3,1016,112,57,824,137,Card,Delivered
ZM100313,2022-11-20,2022,November,Hyderabad,Burger Point,Burger,C1313,4,1848,108,69,1333,476,UPI,Cancelled
ZM100314,2023-03-24,2023,March,Delhi,BBQ Nation,South Indian,C1314,3,1457,50,69,988,488,Card,Delivered
ZM100315,2025-12-09,2025,December,Mumbai,Pizza Hub,Chinese,C1315,5,1772,169,54,1456,201,UPI,Delivered
ZM100316,2022-03-07,2022,March,Pune,Chinese Wok,South Indian,C1316,5,258,174,36,179,-59,UPI,Delivered
ZM100317,2026-06-10,2026,June,Hyderabad,Burger Point,Pizza,C1317,5,564,85,72,455,96,Card,Cancelled
ZM100318,2022-01-31,2022,January,Kolkata,Chinese Wok,Burger,C1318,1,540,173,40,454,-47,UPI,Cancelled
ZM100319,2025-06-05,2025,June,Delhi,Biryani House,Burger,C1319,5,1108,110,30,722,306,Card,Cancelled
ZM100320,2023-05-22,2023,May,Bangalore,South Spice,Chinese,C1320,1,364,84,27,221,86,Card,Delivered
ZM100321,2025-08-08,2025,August,Kolkata,Chinese Wok,Rolls,C1321,3,1340,97,30,922,351,UPI,Delivered
ZM100322,2024-02-19,2024,February,Chennai,Chinese Wok,Rolls,C1322,4,1176,183,39,842,190,UPI,Delivered
ZM100323,2026-01-03,2026,January,Chennai,Chinese Wok,Rolls,C1323,2,1971,51,89,1472,537,Cash,Delivered
ZM100324,2023-05-24,2023,May,Hyderabad,Pizza Hub,Chinese,C1324,3,914,191,70,752,41,Cash,Delivered
ZM100325,2025-08-08,2025,August,Bangalore,Chinese Wok,South Indian,C1325,4,1102,108,54,716,332,UPI,Delivered
ZM100326,2022-05-30,2022,May,Hyderabad,South Spice,South Indian,C1326,1,1039,146,82,852,123,Cash,Delivered
ZM100327,2024-09-20,2024,September,Chennai,Pizza Hub,Rolls,C1327,2,221,92,62,180,11,UPI,Cancelled
ZM100328,2023-05-12,2023,May,Hyderabad,Burger Point,Pizza,C1328,2,895,29,76,714,228,Card,Delivered
ZM100329,2021-06-25,2021,June,Kolkata,South Spice,South Indian,C1329,3,1288,35,44,976,321,UPI,Cancelled
ZM100330,2020-07-19,2020,July,Bangalore,Pizza Hub,Rolls,C1330,1,746,193,82,464,171,Card,Cancelled
ZM100331,2021-02-17,2021,February,Chennai,South Spice,South Indian,C1331,3,1109,187,96,928,90,Cash,Delivered
ZM100332,2020-12-23,2020,December,Pune,Chinese Wok,Pizza,C1332,2,1880,118,53,1501,314,Card,Delivered
ZM100333,2022-11-02,2022,November,Pune,Roll Factory,BBQ,C1333,4,1513,38,86,1211,350,Cash,Delivered
ZM100334,2024-05-07,2024,May,Delhi,Burger Point,Biryani,C1334,1,1893,180,32,1421,324,UPI,Delivered
ZM100335,2025-09-09,2025,September,Chennai,Chinese Wok,Rolls,C1335,1,382,22,51,272,139,Card,Delivered
ZM100336,2022-10-08,2022,October,Hyderabad,BBQ Nation,Pizza,C1336,5,1245,29,82,784,514,Cash,Delivered
ZM100337,2022-04-29,2022,April,Bangalore,BBQ Nation,Biryani,C1337,2,1298,104,95,909,380,Card,Delivered
ZM100338,2024-12-14,2024,December,Delhi,Chinese Wok,Biryani,C1338,1,1311,49,27,787,502,UPI,Cancelled
ZM100339,2021-09-24,2021,September,Mumbai,Chinese Wok,Chinese,C1339,1,1842,146,28,1493,231,Card,Delivered
ZM100340,2022-03-29,2022,March,Mumbai,Burger Point,South Indian,C1340,5,1306,176,89,906,313,UPI,Delivered
ZM100341,2021-04-15,2021,April,Kolkata,Pizza Hub,BBQ,C1341,2,2148,160,79,1628,439,Cash,Delivered
ZM100342,2020-08-22,2020,August,Bangalore,Chinese Wok,BBQ,C1342,5,1324,160,43,1046,161,UPI,Delivered
ZM100343,2024-10-02,2024,October,Delhi,Roll Factory,BBQ,C1343,5,1946,139,56,1191,672,UPI,Delivered
ZM100344,2024-02-28,2024,February,Chennai,South Spice,South Indian,C1344,2,2197,104,90,1739,444,Cash,Delivered
ZM100345,2021-10-10,2021,October,Mumbai,South Spice,BBQ,C1345,1,1682,53,75,1281,423,UPI,Delivered
ZM100346,2020-06-10,2020,June,Hyderabad,Chinese Wok,Rolls,C1346,1,1951,7,26,1231,739,UPI,Cancelled
ZM100347,2022-04-01,2022,April,Pune,Roll Factory,Pizza,C1347,1,555,20,32,341,226,UPI,Cancelled
ZM100348,2025-10-01,2025,October,Chennai,Roll Factory,Biryani,C1348,2,757,12,56,626,175,Card,Delivered
ZM100349,2021-11-05,2021,November,Mumbai,South Spice,Burger,C1349,1,586,110,36,484,28,UPI,Cancelled
ZM100350,2023-11-02,2023,November,Bangalore,Chinese Wok,Pizza,C1350,4,2477,64,47,1651,809,Cash,Delivered
ZM100351,2024-09-01,2024,September,Delhi,Biryani House,Biryani,C1351,3,2422,161,56,1614,703,Cash,Delivered
ZM100352,2025-08-21,2025,August,Hyderabad,Biryani House,BBQ,C1352,3,683,134,70,413,206,UPI,Cancelled
ZM100353,2024-01-19,2024,January,Delhi,Pizza Hub,Pizza,C1353,5,1282,131,86,996,241,UPI,Delivered
ZM100354,2023-02-21,2023,February,Mumbai,Pizza Hub,Burger,C1354,4,1441,3,28,950,516,Cash,Cancelled
ZM100355,2020-10-04,2020,October,Chennai,Biryani House,Pizza,C1355,1,1752,58,90,1112,672,Cash,Delivered
ZM100356,2026-05-03,2026,May,Bangalore,Biryani House,BBQ,C1356,5,1291,94,47,982,262,Card,Cancelled
ZM100357,2024-09-19,2024,September,Delhi,Chinese Wok,Chinese,C1357,1,358,173,45,227,3,UPI,Delivered
ZM100358,2026-04-14,2026,April,Pune,South Spice,Rolls,C1358,1,2146,14,80,1796,416,Card,Delivered
ZM100359,2026-03-07,2026,March,Mumbai,South Spice,Burger,C1359,2,2132,2,25,1516,639,UPI,Delivered
ZM100360,2025-09-28,2025,September,Mumbai,Burger Point,Chinese,C1360,3,1062,155,89,666,330,Cash,Delivered
ZM100361,2023-09-17,2023,September,Kolkata,Roll Factory,Rolls,C1361,3,556,88,37,416,89,Card,Delivered
ZM100362,2023-11-14,2023,November,Chennai,Biryani House,Burger,C1362,4,819,114,48,677,76,Cash,Delivered
ZM100363,2022-07-18,2022,July,Bangalore,Burger Point,Chinese,C1363,5,207,95,84,147,49,Card,Delivered
ZM100364,2025-11-10,2025,November,Mumbai,Chinese Wok,Pizza,C1364,4,336,164,93,267,-2,Cash,Delivered
ZM100365,2024-10-17,2024,October,Hyderabad,Roll Factory,South Indian,C1365,2,1987,103,85,1447,522,Cash,Delivered
ZM100366,2020-12-14,2020,December,Pune,BBQ Nation,Burger,C1366,3,1876,172,29,1548,185,Card,Delivered
ZM100367,2025-12-16,2025,December,Hyderabad,Burger Point,Biryani,C1367,1,526,66,39,414,85,Cash,Delivered
ZM100368,2020-09-30,2020,September,Mumbai,Biryani House,Pizza,C1368,5,315,92,72,217,78,UPI,Delivered
ZM100369,2020-06-02,2020,June,Bangalore,Biryani House,South Indian,C1369,5,1627,115,29,1317,224,Card,Delivered
ZM100370,2023-11-25,2023,November,Hyderabad,Burger Point,South Indian,C1370,2,1972,168,87,1469,422,Cash,Cancelled
ZM100371,2026-05-18,2026,May,Kolkata,Pizza Hub,South Indian,C1371,3,1332,187,90,1096,139,UPI,Delivered
ZM100372,2025-12-19,2025,December,Hyderabad,BBQ Nation,Rolls,C1372,2,283,142,27,182,-14,Card,Delivered
ZM100373,2021-04-19,2021,April,Kolkata,Burger Point,BBQ,C1373,4,2113,14,56,1510,645,UPI,Cancelled
ZM100374,2022-09-20,2022,September,Mumbai,BBQ Nation,South Indian,C1374,5,489,184,68,359,14,UPI,Delivered
ZM100375,2020-09-10,2020,September,Delhi,Biryani House,Pizza,C1375,5,880,56,79,642,261,Cash,Delivered
ZM100376,2025-05-11,2025,May,Mumbai,Chinese Wok,Chinese,C1376,5,411,2,70,251,228,Card,Delivered
ZM100377,2024-03-14,2024,March,Pune,South Spice,Biryani,C1377,4,2188,140,77,1478,647,Cash,Delivered
ZM100378,2020-07-24,2020,July,Kolkata,Roll Factory,South Indian,C1378,1,695,122,66,557,82,Card,Delivered
ZM100379,2025-06-14,2025,June,Hyderabad,Pizza Hub,BBQ,C1379,1,471,58,50,371,92,Card,Delivered
ZM100380,2022-09-03,2022,September,Kolkata,Biryani House,Burger,C1380,3,209,16,87,174,106,UPI,Delivered
ZM100381,2025-01-30,2025,January,Kolkata,Burger Point,Rolls,C1381,1,1304,126,85,1009,254,UPI,Delivered
ZM100382,2021-02-10,2021,February,Hyderabad,Biryani House,South Indian,C1382,2,366,125,76,244,73,UPI,Delivered
ZM100383,2021-08-04,2021,August,Kolkata,South Spice,BBQ,C1383,4,1531,2,82,1211,400,UPI,Delivered
ZM100384,2024-02-06,2024,February,Hyderabad,Burger Point,Chinese,C1384,4,1767,95,87,1229,530,Cash,Cancelled
ZM100385,2020-03-18,2020,March,Mumbai,Burger Point,South Indian,C1385,2,2024,13,53,1435,629,Cash,Delivered
ZM100386,2022-09-19,2022,September,Pune,South Spice,Rolls,C1386,1,1391,82,84,941,452,Cash,Delivered
ZM100387,2022-06-09,2022,June,Mumbai,BBQ Nation,Pizza,C1387,3,1681,88,39,1293,339,Card,Delivered
ZM100388,2020-11-08,2020,November,Hyderabad,Pizza Hub,BBQ,C1388,5,1039,6,97,785,345,Cash,Delivered
ZM100389,2023-05-18,2023,May,Hyderabad,South Spice,Burger,C1389,4,663,71,31,445,178,UPI,Delivered
ZM100390,2021-05-31,2021,May,Hyderabad,Biryani House,Rolls,C1390,1,2147,77,88,1324,834,Card,Cancelled
ZM100391,2020-01-19,2020,January,Delhi,Chinese Wok,Rolls,C1391,5,1673,46,58,1398,287,Cash,Delivered
ZM100392,2020-08-02,2020,August,Chennai,BBQ Nation,Pizza,C1392,3,327,53,39,218,95,UPI,Delivered
ZM100393,2023-11-16,2023,November,Pune,Pizza Hub,South Indian,C1393,2,1797,156,93,1158,576,Card,Delivered
ZM100394,2025-06-11,2025,June,Mumbai,BBQ Nation,Burger,C1394,2,1691,168,68,1161,430,Cash,Delivered
ZM100395,2025-11-15,2025,November,Pune,Pizza Hub,Burger,C1395,1,2026,1,43,1548,520,Cash,Delivered
ZM100396,2020-08-06,2020,August,Mumbai,Burger Point,Chinese,C1396,5,1718,19,60,1070,689,Cash,Delivered
ZM100397,2023-12-08,2023,December,Pune,Biryani House,Burger,C1397,5,1357,26,29,967,393,Cash,Cancelled
ZM100398,2026-04-24,2026,April,Delhi,BBQ Nation,Burger,C1398,5,1288,82,45,917,334,Card,Delivered
ZM100399,2021-07-13,2021,July,Mumbai,Biryani House,Biryani,C1399,5,1471,21,49,1132,367,UPI,Cancelled
ZM100400,2022-10-27,2022,October,Delhi,Roll Factory,Pizza,C1400,1,282,128,29,197,-14,Card,Cancelled
ZM100401,2023-04-04,2023,April,Hyderabad,Chinese Wok,Burger,C1401,1,1041,113,46,737,237,UPI,Delivered
ZM100402,2023-12-03,2023,December,Bangalore,Burger Point,Pizza,C1402,4,566,14,23,401,174,Cash,Cancelled
ZM100403,2022-05-09,2022,May,Mumbai,South Spice,BBQ,C1403,1,242,120,60,159,23,UPI,Delivered
ZM100404,2020-05-30,2020,May,Chennai,Burger Point,South Indian,C1404,4,1270,62,88,786,510,Card,Delivered
ZM100405,2023-08-30,2023,August,Chennai,Roll Factory,BBQ,C1405,1,530,15,67,362,220,Cash,Cancelled
ZM100406,2025-06-16,2025,June,Chennai,Biryani House,Biryani,C1406,1,1214,119,27,749,373,UPI,Delivered
ZM100407,2020-10-21,2020,October,Hyderabad,South Spice,Pizza,C1407,1,1917,36,28,1166,743,UPI,Delivered
ZM100408,2020-12-28,2020,December,Hyderabad,South Spice,BBQ,C1408,3,1411,167,55,1035,264,Card,Delivered
ZM100409,2020-03-03,2020,March,Pune,Chinese Wok,Chinese,C1409,3,1428,3,26,876,575,Cash,Delivered
ZM100410,2022-04-02,2022,April,Delhi,South Spice,South Indian,C1410,3,1173,165,20,974,54,UPI,Delivered
ZM100411,2025-08-30,2025,August,Bangalore,Chinese Wok,Chinese,C1411,2,1819,82,54,1457,334,Cash,Cancelled
ZM100412,2022-01-15,2022,January,Bangalore,South Spice,BBQ,C1412,1,476,60,82,294,204,Card,Cancelled
ZM100413,2021-07-20,2021,July,Kolkata,Biryani House,Biryani,C1413,5,1771,109,68,1286,444,UPI,Delivered
ZM100414,2020-05-16,2020,May,Pune,South Spice,Pizza,C1414,3,2356,34,58,1527,853,Cash,Delivered
ZM100415,2025-10-24,2025,October,Mumbai,BBQ Nation,BBQ,C1415,3,1508,164,32,1176,200,UPI,Delivered
ZM100416,2021-08-19,2021,August,Pune,Biryani House,Rolls,C1416,2,684,133,37,461,127,UPI,Delivered
ZM100417,2026-04-01,2026,April,Hyderabad,Chinese Wok,Pizza,C1417,2,698,121,29,529,77,UPI,Delivered
ZM100418,2026-03-03,2026,March,Hyderabad,South Spice,Biryani,C1418,3,2365,142,47,1757,513,Cash,Delivered
ZM100419,2020-01-19,2020,January,Chennai,Burger Point,South Indian,C1419,3,2159,174,84,1405,664,Card,Delivered
ZM100420,2020-04-02,2020,April,Chennai,Biryani House,BBQ,C1420,5,1656,63,80,1133,540,UPI,Delivered
ZM100421,2020-10-31,2020,October,Bangalore,Biryani House,Rolls,C1421,3,1230,57,68,1030,211,UPI,Delivered
ZM100422,2020-09-07,2020,September,Bangalore,Roll Factory,Chinese,C1422,5,2226,159,45,1476,636,UPI,Cancelled
ZM100423,2025-01-21,2025,January,Mumbai,Burger Point,Rolls,C1423,1,704,85,99,458,260,UPI,Delivered
ZM100424,2021-12-18,2021,December,Kolkata,Burger Point,Burger,C1424,5,538,146,85,377,100,UPI,Delivered
ZM100425,2021-06-25,2021,June,Chennai,Roll Factory,Rolls,C1425,1,1455,145,70,975,405,Cash,Delivered
ZM100426,2025-03-10,2025,March,Chennai,Pizza Hub,South Indian,C1426,4,931,115,76,787,105,UPI,Delivered
ZM100427,2021-06-15,2021,June,Hyderabad,BBQ Nation,Rolls,C1427,5,834,66,22,573,217,Cash,Cancelled
ZM100428,2025-03-22,2025,March,Pune,Biryani House,Biryani,C1428,3,2343,90,49,1533,769,Cash,Cancelled
ZM100429,2024-02-14,2024,February,Bangalore,Pizza Hub,Pizza,C1429,5,918,47,44,684,231,UPI,Cancelled
ZM100430,2025-01-27,2025,January,Kolkata,Chinese Wok,Biryani,C1430,2,1434,191,63,1126,180,Cash,Cancelled
ZM100431,2025-04-09,2025,April,Mumbai,Pizza Hub,South Indian,C1431,5,1190,130,40,908,192,UPI,Delivered
ZM100432,2024-09-01,2024,September,Bangalore,South Spice,Burger,C1432,5,253,15,27,189,76,Card,Delivered
ZM100433,2021-10-11,2021,October,Hyderabad,Pizza Hub,BBQ,C1433,4,594,79,21,376,160,Card,Delivered
ZM100434,2023-10-24,2023,October,Delhi,Biryani House,Rolls,C1434,1,438,194,57,344,-43,UPI,Cancelled
ZM100435,2020-06-04,2020,June,Kolkata,South Spice,BBQ,C1435,5,1122,99,26,747,302,Cash,Cancelled
ZM100436,2024-12-19,2024,December,Delhi,BBQ Nation,Rolls,C1436,4,403,160,47,263,27,Card,Delivered
ZM100437,2021-02-08,2021,February,Chennai,Roll Factory,Biryani,C1437,3,1814,4,79,1106,783,Card,Delivered
ZM100438,2021-03-30,2021,March,Bangalore,Roll Factory,South Indian,C1438,5,429,145,21,337,-32,Card,Cancelled
ZM100439,2025-09-05,2025,September,Delhi,Pizza Hub,Burger,C1439,4,1875,42,80,1475,438,UPI,Delivered
ZM100440,2024-08-25,2024,August,Hyderabad,Roll Factory,Burger,C1440,5,2104,34,94,1451,713,Card,Delivered
ZM100441,2021-05-22,2021,May,Bangalore,Chinese Wok,BBQ,C1441,5,365,158,97,302,2,Cash,Cancelled
ZM100442,2023-06-12,2023,June,Mumbai,South Spice,South Indian,C1442,2,714,196,29,498,49,Cash,Delivered
